"uid" "id" "symbol" "ensembleid"
"6957" 6957 5530 "PPP3CA" "9606.ENSP00000378323"
"6958" 6958 55466 "DNAJA4" "9606.ENSP00000378324"
"6959" 6959 7041 "TGFB1I1" "9606.ENSP00000378332"
"6960" 6960 28964 "GIT1" "9606.ENSP00000378338"
"6961" 6961 8697 "CDC23" "9606.ENSP00000378350"
"6962" 6962 10112 "KIF20A" "9606.ENSP00000378356"
"6963" 6963 26007 "TKFC" "9606.ENSP00000378360"
"6964" 6964 4891 "SLC11A2" "9606.ENSP00000378364"
"6965" 6965 145957 "NRG4" "9606.ENSP00000378367"
"6966" 6966 2319 "FLOT2" "9606.ENSP00000378368"
"6967" 6967 5660 "PSAP" "9606.ENSP00000378394"
"6968" 6968 6602 "SMARCD1" "9606.ENSP00000378414"
"6969" 6969 100131390 "SP9" "9606.ENSP00000378418"
"6970" 6970 4145 "MATK" "9606.ENSP00000378485"
"6971" 6971 2912 "GRM2" "9606.ENSP00000378492"
"6972" 6972 221504 "ZBTB9" "9606.ENSP00000378503"
"6973" 6973 56000 "NXF3" "9606.ENSP00000378504"
"6974" 6974 1198 "CLK3" "9606.ENSP00000378505"
"6975" 6975 79962 "DNAJC22" "9606.ENSP00000378508"
"6976" 6976 81341 "OR10W1" "9606.ENSP00000378516"
"6977" 6977 6696 "SPP1" "9606.ENSP00000378517"
"6978" 6978 51343 "FZR1" "9606.ENSP00000378529"
"6979" 6979 4299 "AFF1" "9606.ENSP00000378578"
"6980" 6980 84277 "DNAJC30" "9606.ENSP00000378605"
"6981" 6981 26091 "HERC4" "9606.ENSP00000378624"
"6982" 6982 146540 "ZNF785" "9606.ENSP00000378642"
"6983" 6983 83698 "CALN1" "9606.ENSP00000378690"
"6984" 6984 983 "CDK1" "9606.ENSP00000378699"
"6985" 6985 6046 "BRD2" "9606.ENSP00000378702"
"6986" 6986 9829 "DNAJC6" "9606.ENSP00000378735"
"6987" 6987 169841 "ZNF169" "9606.ENSP00000378792"
"6988" 6988 27040 "LAT" "9606.ENSP00000378845"
"6989" 6989 3965 "LGALS9" "9606.ENSP00000378856"
"6990" 6990 56624 "ASAH2" "9606.ENSP00000378897"
"6991" 6991 65010 "SLC26A6" "9606.ENSP00000378920"
"6994" 6994 26471 "NUPR1" "9606.ENSP00000379003"
"6995" 6995 2132 "EXT2" "9606.ENSP00000379032"
"6996" 6996 30001 "ERO1A" "9606.ENSP00000379042"
"6997" 6997 5814 "PURB" "9606.ENSP00000379051"
"6998" 6998 -1 "-1" "9606.ENSP00000379054"
"6999" 6999 7227 "TRPS1" "9606.ENSP00000379065"
"7000" 7000 79924 "ADM2" "9606.ENSP00000379086"
"7001" 7001 685 "BTC" "9606.ENSP00000379092"
"7002" 7002 816 "CAMK2B" "9606.ENSP00000379098"
"7003" 7003 2919 "CXCL1" "9606.ENSP00000379110"
"7004" 7004 174 "AFP" "9606.ENSP00000379138"
"7005" 7005 6387 "CXCL12" "9606.ENSP00000379140"
"7006" 7006 27327 "TNRC6A" "9606.ENSP00000379144"
"7007" 7007 831 "CAST" "9606.ENSP00000379157"
"7008" 7008 57336 "ZNF287" "9606.ENSP00000379168"
"7009" 7009 655 "BMP7" "9606.ENSP00000379204"
"7010" 7010 5744 "PTHLH" "9606.ENSP00000379213"
"7011" 7011 23072 "HECW1" "9606.ENSP00000379228"
"7012" 7012 2737 "GLI3" "9606.ENSP00000379258"
"7013" 7013 4773 "NFATC2" "9606.ENSP00000379330"
"7014" 7014 6235 "RPS29" "9606.ENSP00000379339"
"7015" 7015 115560 "ZNF501" "9606.ENSP00000379363"
"7016" 7016 55233 "MOB1A" "9606.ENSP00000379364"
"7017" 7017 7584 "ZNF35" "9606.ENSP00000379368"
"7018" 7018 27023 "FOXB1" "9606.ENSP00000379369"
"7019" 7019 353274 "ZNF445" "9606.ENSP00000379387"
"7020" 7020 54959 "ODAM" "9606.ENSP00000379401"
"7021" 7021 137682 "NDUFAF6" "9606.ENSP00000379430"
"7022" 7022 133746 "JMY" "9606.ENSP00000379441"
"7023" 7023 147686 "ZNF418" "9606.ENSP00000379451"
"7024" 7024 54807 "ZNF586" "9606.ENSP00000379458"
"7025" 7025 7693 "ZNF134" "9606.ENSP00000379464"
"7026" 7026 7919 "DDX39B" "9606.ENSP00000379475"
"7027" 7027 5137 "PDE1C" "9606.ENSP00000379496"
"7028" 7028 54704 "PDP1" "9606.ENSP00000379503"
"7029" 7029 117 "ADCYAP1R1" "9606.ENSP00000379514"
"7030" 7030 54535 "CCHCR1" "9606.ENSP00000379566"
"7031" 7031 6843 "VAMP1" "9606.ENSP00000379602"
"7032" 7032 4629 "MYH11" "9606.ENSP00000379616"
"7033" 7033 2120 "ETV6" "9606.ENSP00000379658"
"7034" 7034 126017 "ZNF813" "9606.ENSP00000379684"
"7035" 7035 91661 "ZNF765" "9606.ENSP00000379689"
"7036" 7036 3174 "HNF4G" "9606.ENSP00000379701"
"7037" 7037 79788 "ZNF665" "9606.ENSP00000379702"
"7038" 7038 3652 "IPP" "9606.ENSP00000379739"
"7039" 7039 1285 "COL4A3" "9606.ENSP00000379823"
"7040" 7040 144195 "SLC2A14" "9606.ENSP00000379834"
"7041" 7041 10020 "GNE" "9606.ENSP00000379839"
"7042" 7042 7702 "ZNF143" "9606.ENSP00000379847"
"7043" 7043 1286 "COL4A4" "9606.ENSP00000379866"
"7044" 7044 116135 "LRRC3B" "9606.ENSP00000379880"
"7045" 7045 6202 "RPS8" "9606.ENSP00000379888"
"7046" 7046 7325 "UBE2E2" "9606.ENSP00000379931"
"7047" 7047 51147 "ING4" "9606.ENSP00000380024"
"7048" 7048 10521 "DDX17" "9606.ENSP00000380033"
"7049" 7049 11184 "MAP4K1" "9606.ENSP00000380066"
"7050" 7050 10379 "IRF9" "9606.ENSP00000380073"
"7051" 7051 7760 "ZNF213" "9606.ENSP00000380087"
"7052" 7052 84807 "NFKBID" "9606.ENSP00000380109"
"7053" 7053 84433 "CARD11" "9606.ENSP00000380150"
"7054" 7054 81285 "OR51E2" "9606.ENSP00000380153"
"7055" 7055 143503 "OR51E1" "9606.ENSP00000380155"
"7056" 7056 146050 "ZSCAN29" "9606.ENSP00000380174"
"7057" 7057 7326 "UBE2G1" "9606.ENSP00000380178"
"7058" 7058 4901 "NRL" "9606.ENSP00000380193"
"7059" 7059 3676 "ITGA4" "9606.ENSP00000380227"
"7060" 7060 -1 "-1" "9606.ENSP00000380237"
"7061" 7061 3269 "HRH1" "9606.ENSP00000380247"
"7062" 7062 4780 "NFE2L2" "9606.ENSP00000380252"
"7063" 7063 899 "CCNF" "9606.ENSP00000380256"
"7064" 7064 11069 "RAPGEF4" "9606.ENSP00000380271"
"7065" 7065 7652 "ZNF99" "9606.ENSP00000380293"
"7066" 7066 163223 "ZNF676" "9606.ENSP00000380310"
"7067" 7067 64223 "MLST8" "9606.ENSP00000380313"
"7068" 7068 7757 "ZNF208" "9606.ENSP00000380315"
"7069" 7069 -1 "-1" "9606.ENSP00000380318"
"7070" 7070 4689 "NCF4" "9606.ENSP00000380334"
"7071" 7071 91120 "ZNF682" "9606.ENSP00000380351"
"7072" 7072 5048 "PAFAH1B1" "9606.ENSP00000380378"
"7073" 7073 116988 "AGAP3" "9606.ENSP00000380413"
"7074" 7074 100526693 "ARPC4-TTLL3" "9606.ENSP00000380427"
"7075" 7075 4650 "MYO9B" "9606.ENSP00000380444"
"7076" 7076 -1 "-1" "9606.ENSP00000380480"
"7077" 7077 4703 "NEB" "9606.ENSP00000380505"
"7078" 7078 133690 "CAPSL" "9606.ENSP00000380523"
"7079" 7079 339231 "ARL16" "9606.ENSP00000380635"
"7080" 7080 494551 "WEE2" "9606.ENSP00000380675"
"7081" 7081 26292 "MYCBP" "9606.ENSP00000380702"
"7082" 7082 4784 "NFIX" "9606.ENSP00000380781"
"7083" 7083 163051 "ZNF709" "9606.ENSP00000380840"
"7084" 7084 80380 "PDCD1LG2" "9606.ENSP00000380855"
"7085" 7085 84932 "RAB2B" "9606.ENSP00000380869"
"7086" 7086 8786 "RGS11" "9606.ENSP00000380876"
"7087" 7087 9969 "MED13" "9606.ENSP00000380888"
"7088" 7088 4308 "TRPM1" "9606.ENSP00000380897"
"7089" 7089 64221 "ROBO3" "9606.ENSP00000380903"
"7090" 7090 30011 "SH3KBP1" "9606.ENSP00000380921"
"7091" 7091 23365 "ARHGEF12" "9606.ENSP00000380942"
"7092" 7092 5119 "CHMP1A" "9606.ENSP00000380998"
"7095" 7095 23331 "TTC28" "9606.ENSP00000381003"
"7096" 7096 202374 "STK32A" "9606.ENSP00000381030"
"7097" 7097 9306 "SOCS6" "9606.ENSP00000381034"
"7098" 7098 7337 "UBE3A" "9606.ENSP00000381045"
"7099" 7099 5609 "MAP2K7" "9606.ENSP00000381066"
"7100" 7100 2047 "EPHB1" "9606.ENSP00000381097"
"7101" 7101 23426 "GRIP1" "9606.ENSP00000381098"
"7102" 7102 594857 "NPS" "9606.ENSP00000381105"
"7103" 7103 2868 "GRK4" "9606.ENSP00000381129"
"7104" 7104 10106 "CTDSP2" "9606.ENSP00000381148"
"7105" 7105 729857 "RGPD2" "9606.ENSP00000381214"
"7106" 7106 8570 "KHSRP" "9606.ENSP00000381216"
"7107" 7107 285588 "EFCAB9" "9606.ENSP00000381247"
"7108" 7108 319 "APOF" "9606.ENSP00000381250"
"7111" 7111 55829 "VIMP" "9606.ENSP00000381282"
"7112" 7112 146198 "ZFP90" "9606.ENSP00000381304"
"7113" 7113 1394 "CRHR1" "9606.ENSP00000381333"
"7114" 7114 346562 "GNAT3" "9606.ENSP00000381339"
"7115" 7115 815 "CAMK2A" "9606.ENSP00000381412"
"7116" 7116 4356 "MPP3" "9606.ENSP00000381425"
"7117" 7117 8545 "CGGBP1" "9606.ENSP00000381428"
"7118" 7118 5075 "PAX1" "9606.ENSP00000381499"
"7119" 7119 1729 "DIAPH1" "9606.ENSP00000381565"
"7120" 7120 7110 "TMF1" "9606.ENSP00000381567"
"7121" 7121 7113 "TMPRSS2" "9606.ENSP00000381588"
"7122" 7122 56105 "PCDHGA11" "9606.ENSP00000381589"
"7123" 7123 -1 "-1" "9606.ENSP00000381590"
"7124" 7124 56099 "PCDHGB7" "9606.ENSP00000381594"
"7125" 7125 4599 "MX1" "9606.ENSP00000381599"
"7126" 7126 9708 "PCDHGA8" "9606.ENSP00000381605"
"7127" 7127 2950 "GSTP1" "9606.ENSP00000381607"
"7128" 7128 56106 "PCDHGA10" "9606.ENSP00000381611"
"7129" 7129 56137 "PCDHA12" "9606.ENSP00000381628"
"7130" 7130 81539 "SLC38A1" "9606.ENSP00000381634"
"7131" 7131 56138 "PCDHA11" "9606.ENSP00000381636"
"7132" 7132 84444 "DOT1L" "9606.ENSP00000381657"
"7133" 7133 7322 "UBE2D2" "9606.ENSP00000381717"
"7134" 7134 7478 "WNT8A" "9606.ENSP00000381739"
"7135" 7135 -1 "-1" "9606.ENSP00000381781"
"7136" 7136 2887 "GRB10" "9606.ENSP00000381793"
"7137" 7137 29901 "SAC3D1" "9606.ENSP00000381824"
"7138" 7138 121536 "AEBP2" "9606.ENSP00000381840"
"7139" 7139 84709 "MGARP" "9606.ENSP00000381928"
"7140" 7140 1859 "DYRK1A" "9606.ENSP00000381932"
"7141" 7141 1500 "CTNND1" "9606.ENSP00000382004"
"7142" 7142 3119 "HLA-DQB1" "9606.ENSP00000382034"
"7143" 7143 10622 "POLR3G" "9606.ENSP00000382058"
"7144" 7144 1763 "DNA2" "9606.ENSP00000382133"
"7145" 7145 4644 "MYO5A" "9606.ENSP00000382177"
"7146" 7146 25831 "HECTD1" "9606.ENSP00000382269"
"7147" 7147 4363 "ABCC1" "9606.ENSP00000382342"
"7148" 7148 23243 "ANKRD28" "9606.ENSP00000382379"
"7149" 7149 4214 "MAP3K1" "9606.ENSP00000382423"
"7150" 7150 123745 "PLA2G4E" "9606.ENSP00000382434"
"7151" 7151 7748 "ZNF195" "9606.ENSP00000382511"
"7152" 7152 84622 "ZNF594" "9606.ENSP00000382513"
"7153" 7153 23617 "TSSK2" "9606.ENSP00000382544"
"7154" 7154 253650 "ANKRD18A" "9606.ENSP00000382610"
"7155" 7155 7442 "TRPV1" "9606.ENSP00000382659"
"7156" 7156 5927 "KDM5A" "9606.ENSP00000382688"
"7157" 7157 6093 "ROCK1" "9606.ENSP00000382697"
"7158" 7158 10410 "IFITM3" "9606.ENSP00000382707"
"7159" 7159 134111 "UBE2QL1" "9606.ENSP00000382713"
"7160" 7160 10581 "IFITM2" "9606.ENSP00000382714"
"7161" 7161 23231 "SEL1L3" "9606.ENSP00000382767"
"7162" 7162 157855 "KCNU1" "9606.ENSP00000382770"
"7163" 7163 81929 "SEH1L" "9606.ENSP00000382779"
"7164" 7164 2897 "GRIK1" "9606.ENSP00000382791"
"7165" 7165 1654 "DDX3X" "9606.ENSP00000382840"
"7166" 7166 57680 "CHD8" "9606.ENSP00000382863"
"7167" 7167 728957 "ZNF705D" "9606.ENSP00000382957"
"7168" 7168 7278 "TUBA3C" "9606.ENSP00000382982"
"7169" 7169 100132396 "ZNF705B" "9606.ENSP00000382987"
"7170" 7170 100131980 "ZNF705G" "9606.ENSP00000383020"
"7171" 7171 4636 "MYL5" "9606.ENSP00000383023"
"7172" 7172 23028 "KDM1A" "9606.ENSP00000383042"
"7173" 7173 81624 "DIAPH3" "9606.ENSP00000383178"
"7174" 7174 23327 "NEDD4L" "9606.ENSP00000383199"
"7175" 7175 129049 "SGSM1" "9606.ENSP00000383212"
"7176" 7176 5596 "MAPK4" "9606.ENSP00000383234"
"7177" 7177 283514 "SIAH3" "9606.ENSP00000383256"
"7178" 7178 1826 "DSCAM" "9606.ENSP00000383303"
"7179" 7179 2812 "GP1BB" "9606.ENSP00000383382"
"7180" 7180 128954 "GAB4" "9606.ENSP00000383431"
"7181" 7181 3166 "HMX1" "9606.ENSP00000383516"
"7182" 7182 2642 "GCGR" "9606.ENSP00000383558"
"7183" 7183 653808 "ZG16" "9606.ENSP00000383563"
"7184" 7184 81669 "CCNL2" "9606.ENSP00000383611"
"7185" 7185 10747 "MASP2" "9606.ENSP00000383690"
"7186" 7186 57708 "MIER1" "9606.ENSP00000383820"
"7187" 7187 4148 "MATN3" "9606.ENSP00000383894"
"7188" 7188 63950 "DMRTA2" "9606.ENSP00000383909"
"7189" 7189 148213 "ZNF681" "9606.ENSP00000384000"
"7190" 7190 9612 "NCOR2" "9606.ENSP00000384018"
"7191" 7191 8091 "HMGA2" "9606.ENSP00000384026"
"7192" 7192 22976 "PAXIP1" "9606.ENSP00000384048"
"7193" 7193 1439 "CSF2RB" "9606.ENSP00000384053"
"7194" 7194 8450 "CUL4B" "9606.ENSP00000384109"
"7195" 7195 -1 "-1" "9606.ENSP00000384144"
"7196" 7196 23414 "ZFPM2" "9606.ENSP00000384179"
"7197" 7197 25780 "RASGRP3" "9606.ENSP00000384192"
"7198" 7198 80014 "WWC2" "9606.ENSP00000384222"
"7199" 7199 1259 "CNGA1" "9606.ENSP00000384264"
"7200" 7200 5970 "RELA" "9606.ENSP00000384273"
"7201" 7201 4626 "MYH8" "9606.ENSP00000384330"
"7202" 7202 -1 "-1" "9606.ENSP00000384396"
"7203" 7203 8505 "PARG" "9606.ENSP00000384408"
"7206" 7206 728642 "CDK11A" "9606.ENSP00000384442"
"7207" 7207 25764 "HYPK" "9606.ENSP00000384474"
"7208" 7208 23466 "CBX6" "9606.ENSP00000384490"
"7209" 7209 -1 "-1" "9606.ENSP00000384496"
"7210" 7210 29780 "PARVB" "9606.ENSP00000384515"
"7211" 7211 2116 "ETV2" "9606.ENSP00000384524"
"7212" 7212 7122 "CLDN5" "9606.ENSP00000384554"
"7213" 7213 389090 "OR6B2" "9606.ENSP00000384563"
"7214" 7214 1617 "DAZ1" "9606.ENSP00000384573"
"7215" 7215 375775 "PNPLA7" "9606.ENSP00000384610"
"7216" 7216 51701 "NLK" "9606.ENSP00000384625"
"7217" 7217 9170 "LPAR2" "9606.ENSP00000384665"
"7218" 7218 6654 "SOS1" "9606.ENSP00000384675"
"7219" 7219 2492 "FSHR" "9606.ENSP00000384708"
"7220" 7220 91319 "DERL3" "9606.ENSP00000384744"
"7221" 7221 -1 "-1" "9606.ENSP00000384774"
"7222" 7222 80204 "FBXO11" "9606.ENSP00000384823"
"7223" 7223 55615 "PRR5" "9606.ENSP00000384848"
"7224" 7224 7514 "XPO1" "9606.ENSP00000384863"
"7225" 7225 340273 "ABCB5" "9606.ENSP00000384881"
"7226" 7226 10437 "IFI30" "9606.ENSP00000384886"
"7227" 7227 23119 "HIC2" "9606.ENSP00000384889"
"7228" 7228 9699 "RIMS2" "9606.ENSP00000384892"
"7229" 7229 79987 "SVEP1" "9606.ENSP00000384917"
"7230" 7230 2160 "F11" "9606.ENSP00000384957"
"7231" 7231 -1 "-1" "9606.ENSP00000384979"
"7232" 7232 3796 "KIF2A" "9606.ENSP00000385000"
"7233" 7233 8911 "CACNA1I" "9606.ENSP00000385019"
"7234" 7234 55120 "FANCL" "9606.ENSP00000385021"
"7235" 7235 8115 "TCL1A" "9606.ENSP00000385036"
"7236" 7236 57504 "MTA3" "9606.ENSP00000385045"
"7237" 7237 60489 "APOBEC3G" "9606.ENSP00000385057"
"7238" 7238 126375 "ZNF792" "9606.ENSP00000385099"
"7239" 7239 9378 "NRXN1" "9606.ENSP00000385142"
"7240" 7240 137970 "UNC5D" "9606.ENSP00000385143"
"7241" 7241 1994 "ELAVL1" "9606.ENSP00000385269"
"7242" 7242 51128 "SAR1B" "9606.ENSP00000385432"
"7243" 7243 9223 "MAGI1" "9606.ENSP00000385450"
"7244" 7244 51270 "TFDP3" "9606.ENSP00000385461"
"7245" 7245 8995 "TNFSF18" "9606.ENSP00000385470"
"7246" 7246 333932 "HIST2H3A" "9606.ENSP00000385479"
"7247" 7247 55083 "KIF26B" "9606.ENSP00000385545"
"7248" 7248 2115 "ETV1" "9606.ENSP00000385551"
"7249" 7249 28996 "HIPK2" "9606.ENSP00000385571"
"7250" 7250 3238 "HOXD12" "9606.ENSP00000385586"
"7251" 7251 51320 "MEX3C" "9606.ENSP00000385610"
"7252" 7252 5150 "PDE7A" "9606.ENSP00000385632"
"7253" 7253 3033 "HADH" "9606.ENSP00000385638"
"7254" 7254 2909 "ARHGAP35" "9606.ENSP00000385720"
"7255" 7255 2011 "MARK2" "9606.ENSP00000385751"
"7256" 7256 3778 "KCNMA1" "9606.ENSP00000385806"
"7257" 7257 7018 "TF" "9606.ENSP00000385834"
"7258" 7258 55041 "PLEKHB2" "9606.ENSP00000385892"
"7259" 7259 7559 "ZNF12" "9606.ENSP00000385939"
"7260" 7260 4052 "LTBP1" "9606.ENSP00000386043"
"7261" 7261 152 "ADRA2C" "9606.ENSP00000386069"
"7262" 7262 1363 "CPE" "9606.ENSP00000386104"
"7263" 7263 5425 "POLD2" "9606.ENSP00000386105"
"7264" 7264 135941 "OR2A14" "9606.ENSP00000386137"
"7265" 7265 26188 "OR1C1" "9606.ENSP00000386138"
"7266" 7266 135946 "OR6B1" "9606.ENSP00000386151"
"7267" 7267 84305 "WIBG" "9606.ENSP00000386156"
"7268" 7268 143496 "OR52B4" "9606.ENSP00000386160"
"7269" 7269 1052 "CEBPD" "9606.ENSP00000386165"
"7270" 7270 392138 "OR2A25" "9606.ENSP00000386167"
"7271" 7271 57057 "TBX20" "9606.ENSP00000386170"
"7272" 7272 2104 "ESRRG" "9606.ENSP00000386171"
"7273" 7273 346525 "OR2A12" "9606.ENSP00000386174"
"7274" 7274 346528 "OR2A1" "9606.ENSP00000386175"
"7275" 7275 4995 "OR3A2" "9606.ENSP00000386180"
"7276" 7276 26686 "OR4E2" "9606.ENSP00000386195"
"7277" 7277 93986 "FOXP2" "9606.ENSP00000386200"
"7278" 7278 259287 "TAS2R41" "9606.ENSP00000386201"
"7279" 7279 393046 "OR2A5" "9606.ENSP00000386208"
"7280" 7280 442361 "OR2A2" "9606.ENSP00000386209"
"7281" 7281 259286 "TAS2R40" "9606.ENSP00000386210"
"7282" 7282 140469 "MYO3B" "9606.ENSP00000386213"
"7283" 7283 135948 "OR2F2" "9606.ENSP00000386222"
"7284" 7284 23029 "RBM34" "9606.ENSP00000386226"
"7285" 7285 10636 "RGS14" "9606.ENSP00000386229"
"7286" 7286 4796 "TONSL" "9606.ENSP00000386239"
"7287" 7287 4647 "MYO7A" "9606.ENSP00000386331"
"7288" 7288 -1 "-1" "9606.ENSP00000386341"
"7289" 7289 80059 "LRRTM4" "9606.ENSP00000386357"
"7290" 7290 50489 "CD207" "9606.ENSP00000386378"
"7291" 7291 57232 "ZNF630" "9606.ENSP00000386393"
"7292" 7292 554226 "ANKRD30BL" "9606.ENSP00000386398"
"7293" 7293 642636 "RAD21L1" "9606.ENSP00000386414"
"7294" 7294 6295 "SAG" "9606.ENSP00000386444"
"7295" 7295 4648 "MYO7B" "9606.ENSP00000386461"
"7296" 7296 100310846 "ANKRD61" "9606.ENSP00000386502"
"7297" 7297 23132 "RAD54L2" "9606.ENSP00000386520"
"7298" 7298 55627 "SMPD4" "9606.ENSP00000386531"
"7299" 7299 401036 "ASB18" "9606.ENSP00000386532"
"7300" 7300 653489 "RGPD3" "9606.ENSP00000386588"
"7301" 7301 1123 "CHN1" "9606.ENSP00000386741"
"7302" 7302 29072 "SETD2" "9606.ENSP00000386759"
"7303" 7303 6332 "SCN7A" "9606.ENSP00000386796"
"7304" 7304 285190 "RGPD4" "9606.ENSP00000386810"
"7305" 7305 7852 "CXCR4" "9606.ENSP00000386884"
"7306" 7306 3655 "ITGA6" "9606.ENSP00000386896"
"7307" 7307 11015 "KDELR3" "9606.ENSP00000386918"
"7308" 7308 57533 "TBC1D14" "9606.ENSP00000386921"
"7309" 7309 84698 "CAPS2" "9606.ENSP00000386959"
"7310" 7310 -1 "-1" "9606.ENSP00000386971"
"7311" 7311 130576 "LYPD6B" "9606.ENSP00000387077"
"7312" 7312 653781 "POTEJ" "9606.ENSP00000387176"
"7313" 7313 91526 "ANKRD44" "9606.ENSP00000387233"
"7314" 7314 9050 "PSTPIP2" "9606.ENSP00000387261"
"7315" 7315 58538 "MPP4" "9606.ENSP00000387278"
"7316" 7316 -1 "-1" "9606.ENSP00000387281"
"7317" 7317 3267 "AGFG1" "9606.ENSP00000387282"
"7318" 7318 5861 "RAB1A" "9606.ENSP00000387286"
"7321" 7321 176 "ACAN" "9606.ENSP00000387356"
"7322" 7322 9048 "ARTN" "9606.ENSP00000387435"
"7323" 7323 65986 "ZBTB10" "9606.ENSP00000387462"
"7324" 7324 26648 "OR7E24" "9606.ENSP00000387523"
"7325" 7325 5165 "PDK3" "9606.ENSP00000387536"
"7326" 7326 256158 "HMCN2" "9606.ENSP00000387564"
"7327" 7327 26115 "TANC2" "9606.ENSP00000387593"
"7328" 7328 2641 "GCG" "9606.ENSP00000387662"
"7329" 7329 57468 "SLC12A5" "9606.ENSP00000387694"
"7330" 7330 1385 "CREB1" "9606.ENSP00000387699"
"7331" 7331 154810 "AMOTL1" "9606.ENSP00000387739"
"7332" 7332 5073 "PARN" "9606.ENSP00000387911"
"7333" 7333 -1 "-1" "9606.ENSP00000387928"
"7334" 7334 10062 "NR1H3" "9606.ENSP00000387946"
"7335" 7335 84942 "WDR73" "9606.ENSP00000387982"
"7336" 7336 4938 "OAS1" "9606.ENSP00000388001"
"7337" 7337 7311 "UBA52" "9606.ENSP00000388107"
"7338" 7338 10093 "ARPC4" "9606.ENSP00000388169"
"7339" 7339 -1 "-1" "9606.ENSP00000388223"
"7340" 7340 100131187 "TSTD1" "9606.ENSP00000388293"
"7341" 7341 91664 "ZNF845" "9606.ENSP00000388311"
"7342" 7342 348180 "CTU2" "9606.ENSP00000388320"
"7343" 7343 -1 "-1" "9606.ENSP00000388421"
"7344" 7344 4435 "CITED1" "9606.ENSP00000388548"
"7345" 7345 837 "CASP4" "9606.ENSP00000388566"
"7346" 7346 84812 "PLCD4" "9606.ENSP00000388631"
"7347" 7347 1111 "CHEK1" "9606.ENSP00000388648"
"7348" 7348 3384 "ICAM2" "9606.ENSP00000388666"
"7349" 7349 4295 "MLN" "9606.ENSP00000388825"
"7350" 7350 79744 "ZNF419" "9606.ENSP00000388864"
"7351" 7351 4776 "NFATC4" "9606.ENSP00000388910"
"7352" 7352 8907 "AP1M1" "9606.ENSP00000388996"
"7353" 7353 219869 "OR10G8" "9606.ENSP00000389072"
"7354" 7354 -1 "-1" "9606.ENSP00000389128"
"7355" 7355 1630 "DCC" "9606.ENSP00000389140"
"7356" 7356 7009 "TMBIM6" "9606.ENSP00000389277"
"7357" 7357 5601 "MAPK9" "9606.ENSP00000389338"
"7358" 7358 404281 "YY2" "9606.ENSP00000389381"
"7359" 7359 6916 "TBXAS1" "9606.ENSP00000389414"
"7360" 7360 -1 "-1" "9606.ENSP00000389585"
"7361" 7361 127062 "OR2M3" "9606.ENSP00000389625"
"7362" 7362 522 "ATP5J" "9606.ENSP00000389649"
"7363" 7363 285346 "ZNF852" "9606.ENSP00000389841"
"7364" 7364 1747 "DLX3" "9606.ENSP00000389870"
"7365" 7365 10640 "EXOC5" "9606.ENSP00000389934"
"7366" 7366 -1 "-1" "9606.ENSP00000389951"
"7367" 7367 90353 "CTU1" "9606.ENSP00000390011"
"7368" 7368 8925 "HERC1" "9606.ENSP00000390158"
"7369" 7369 84503 "ZNF527" "9606.ENSP00000390179"
"7370" 7370 30827 "CXXC1" "9606.ENSP00000390475"
"7371" 7371 -1 "-1" "9606.ENSP00000390478"
"7372" 7372 6788 "STK3" "9606.ENSP00000390500"
"7373" 7373 91646 "TDRD12" "9606.ENSP00000390621"
"7374" 7374 51135 "IRAK4" "9606.ENSP00000390651"
"7375" 7375 -1 "-1" "9606.ENSP00000390761"
"7376" 7376 51099 "ABHD5" "9606.ENSP00000390849"
"7377" 7377 55900 "ZNF302" "9606.ENSP00000391067"
"7378" 7378 136371 "ASB10" "9606.ENSP00000391137"
"7379" 7379 55657 "ZNF692" "9606.ENSP00000391200"
"7380" 7380 4495 "MT1G" "9606.ENSP00000391397"
"7381" 7381 64098 "PARVG" "9606.ENSP00000391453"
"7382" 7382 10551 "AGR2" "9606.ENSP00000391490"
"7383" 7383 5777 "PTPN6" "9606.ENSP00000391592"
"7384" 7384 163131 "ZNF780B" "9606.ENSP00000391641"
"7385" 7385 -1 "-1" "9606.ENSP00000391664"
"7386" 7386 9564 "BCAR1" "9606.ENSP00000391669"
"7387" 7387 3718 "JAK3" "9606.ENSP00000391676"
"7388" 7388 9698 "PUM1" "9606.ENSP00000391723"
"7393" 7393 3481 "IGF2" "9606.ENSP00000391826"
"7394" 7394 375248 "ANKRD36" "9606.ENSP00000391950"
"7395" 7395 284391 "ZNF844" "9606.ENSP00000392024"
"7396" 7396 55636 "CHD7" "9606.ENSP00000392028"
"7397" 7397 23181 "DIP2A" "9606.ENSP00000392066"
"7398" 7398 7705 "ZNF146" "9606.ENSP00000392095"
"7399" 7399 285755 "PPIL6" "9606.ENSP00000392257"
"7400" 7400 100506012 "PPP5D1" "9606.ENSP00000392262"
"7401" 7401 11171 "STRAP" "9606.ENSP00000392270"
"7402" 7402 100293516 "ZNF587B" "9606.ENSP00000392410"
"7403" 7403 9058 "SLC13A2" "9606.ENSP00000392411"
"7404" 7404 5649 "RELN" "9606.ENSP00000392423"
"7405" 7405 8861 "LDB1" "9606.ENSP00000392466"
"7408" 7408 6603 "SMARCD2" "9606.ENSP00000392617"
"7409" 7409 79647 "AKIRIN1" "9606.ENSP00000392678"
"7410" 7410 653269 "POTEI" "9606.ENSP00000392718"
"7411" 7411 1638 "DCT" "9606.ENSP00000392762"
"7412" 7412 23533 "PIK3R5" "9606.ENSP00000392812"
